Date,Ticker,Open,High,Low,Close,Volume,Gold_Close,Volatility_Label
2024-10-04 15:14:04.510008,AAPL,131.99607721768083,133.3446604910308,130.05358142699768,130.97994946497496,18687720.950061314,1776.9766612052865,2
2024-10-05 15:14:04.510008,AAPL,128.45284457018073,128.53176071519735,126.94590965871558,127.15174149752646,22854282.874939833,1814.0850500466627,2
2024-10-06 15:14:04.510008,AAPL,130.78392699355877,132.65884682090208,127.16403899377673,130.0441655413405,34921551.66137477,1738.532782064495,2
2024-10-07 15:14:04.510008,AAPL,128.5072982591828,130.5209712126323,127.93533001257158,129.64753320948392,49395732.391835704,1826.8809109566294,0
2024-10-08 15:14:04.510008,AAPL,127.13712009443464,129.64665113594705,127.04893818627295,128.65209448603676,35173593.09509516,1815.8843843581556,0
2024-10-09 15:14:04.510008,AAPL,133.51025959396398,133.73227806109776,129.748705815207,131.78952546871352,24236496.616215724,1807.015918806523,0
2024-10-10 15:14:04.510008,AAPL,130.52483072950463,131.2665404338382,129.4293980835353,129.5079134763274,12270433.027097449,1807.1878069747872,0
2024-10-11 15:14:04.510008,AAPL,131.0453261452502,131.88001500034224,130.61557446365765,131.75417761644684,36513571.80490931,1796.456417791932,0
2024-10-12 15:14:04.510008,AAPL,133.6398725766889,134.78413014566334,131.72550626771957,132.60424930368092,44412909.66357317,1783.9134470862914,0
2024-10-13 15:14:04.510008,AAPL,130.52379688920405,130.62074859518117,129.87439859123137,129.9451613565169,2042201.1316689698,1810.1141994637712,0
2024-10-14 15:14:04.510008,AAPL,128.43900487090693,132.79760791955036,126.08471347241712,129.81319439512507,38592226.15762522,1859.3740187532674,0
2024-10-15 15:14:04.510008,AAPL,133.24238408309674,133.57655561178873,130.9311796251688,132.43020097253617,49220089.99076546,1783.9248739299614,0
2024-10-16 15:14:04.510008,AAPL,134.29680762406832,136.45127985350481,134.02923428828706,134.62156647552496,18376485.72439805,1878.969223855885,0
2024-10-17 15:14:04.510008,AAPL,138.31640733802442,139.42555085266622,138.2676683711535,138.77810849388015,1875822.8019372767,1804.6657556306611,0
2024-10-18 15:14:04.510008,AAPL,141.35908388219104,141.47016846458385,139.2502002246818,139.78981050160615,39530905.706362054,1818.210736626826,0
2024-10-19 15:14:04.510008,AAPL,150.22817347965437,150.3545728958722,148.0675448290177,149.61807283455198,23902674.051243618,1750.463898921885,2
2024-10-20 15:14:04.510008,AAPL,146.17460678947043,147.97798636886014,142.83066988336597,146.96258783453027,30779102.9490641,1825.8204873092025,2
2024-10-21 15:14:04.510008,AAPL,145.6121809562108,146.5499514418503,145.34693169216646,145.8684636996389,10135474.845068472,1774.930643634674,2
2024-10-22 15:14:04.510008,AAPL,147.12218793869096,147.33989125532608,144.32660133748197,145.76387242798975,49750483.30967533,1866.3508265553776,2
2024-10-23 15:14:04.510008,AAPL,141.84336770353664,142.5138650331967,140.30813211352552,141.75681104282307,8540899.410652898,1779.3888477859514,2
2024-10-24 15:14:04.510008,AAPL,144.9468754757757,145.9415496895351,143.5727915483993,144.81583380929786,5482855.032489989,1838.7465908877755,2
2024-10-25 15:14:04.510008,AAPL,148.43111681861163,148.60977439442706,147.00389131748764,147.53028449242908,47826923.41325791,1821.4932695362452,2
2024-10-26 15:14:04.510008,AAPL,148.2522388186972,149.5395098122407,147.36339961776955,147.6601692609624,19261737.333603386,1824.0228394993512,2
2024-10-27 15:14:04.510008,AAPL,145.2815486536937,147.77008655610925,145.0620745260228,146.16339661891666,11788976.895540755,1781.5194350481916,2
2024-10-28 15:14:04.510008,AAPL,142.30234549220023,143.82772769927476,140.0853053720959,141.92859420705364,41409367.33033231,1818.6893975819448,2
2024-10-29 15:14:04.510008,AAPL,139.2220030795838,141.38262820945496,138.43486768617996,139.77568768664835,44052869.33140274,1837.1327415346154,2
2024-10-30 15:14:04.510008,AAPL,144.2818664780337,145.26649694117435,139.22532527201068,141.94123480299777,35176101.6217949,1863.1351790291453,2
2024-10-31 15:14:04.510008,AAPL,139.6245180458669,143.475645994366,138.89857050611917,141.41090952046397,44162667.20074749,1799.4440959841572,2
2024-11-01 15:14:04.510008,AAPL,141.63525349631726,142.02092532453966,139.90223322297976,140.2788922053002,41774574.71992935,1815.2356843216662,2
2024-11-02 15:14:04.510008,AAPL,141.4608551161869,141.7819278433894,140.94377778115813,141.7636869405061,49078122.72334375,1740.007192951004,2
2024-11-03 15:14:04.510008,AAPL,143.0557862838378,146.93609597276387,142.59093856897698,145.15835179882197,38290367.22259937,1845.412678301361,2
2024-11-04 15:14:04.510008,AAPL,147.4499207217053,148.90726770761162,144.9403819333385,145.97969917674564,46669377.16999085,1785.8783192724736,2
2024-11-05 15:14:04.510008,AAPL,147.8787295436495,148.6416475109748,146.8157403057371,146.97431200204792,17948269.79069488,1818.0044996449153,2
2024-11-06 15:14:04.510008,AAPL,151.21085311949867,151.29324896094917,148.18526564631136,151.1382628523932,48475014.908998884,1780.4539076364206,2
2024-11-07 15:14:04.510008,AAPL,151.71894587356314,151.83959638170245,151.66122214904092,151.74570581400363,24943516.32982862,1827.360593753226,2
2024-11-08 15:14:04.510008,AAPL,150.360434709021,153.50492423163794,149.1758975773689,150.8853626660944,49859100.50772785,1736.1993049791877,0
2024-11-09 15:14:04.510008,AAPL,152.2655036121405,154.62096090239035,151.59816131845764,153.0068774291892,5036671.235176292,1698.759702168996,0
2024-11-10 15:14:04.510008,AAPL,154.489261121926,154.65318382565525,151.31711163082866,152.29969651891548,8401836.697264113,1841.310058897933,0
2024-11-11 15:14:04.510008,AAPL,150.943298595761,153.03562021186406,150.15277997757713,151.25902321680312,49214904.75003158,1803.941206811031,0
2024-11-12 15:14:04.510008,AAPL,155.26646306225885,157.76369814606187,154.59016909260745,155.2393974627778,2525570.0613410566,1746.4230287904777,0
2024-11-13 15:14:04.510008,AAPL,151.4600628201548,156.40663840661728,150.33330439575164,154.41277468257266,43562535.22982493,1881.2882302036628,0
2024-11-14 15:14:04.510008,AAPL,147.93940601155236,149.38364134466488,143.3402090402613,146.50006187299132,31684795.759939354,1819.0260584850735,1
2024-11-15 15:14:04.510008,AAPL,147.42766046274983,149.43255191061854,147.1407607737136,147.58971227097217,34592699.0742196,1844.7501878794255,1
2024-11-16 15:14:04.510008,AAPL,145.28121415980027,147.04665604511268,145.1600790566614,146.50006624545705,29516598.69380554,1851.4321774494363,1
2024-11-17 15:14:04.510008,AAPL,145.78062007998224,146.80334794086716,145.70073953232742,145.72818552261197,20232184.263927557,1776.8688010348806,0
2024-11-18 15:14:04.510008,AAPL,148.07375496911888,148.85801485922045,146.28682365964818,147.12784019686708,43145997.46227103,1761.2511928435392,0
2024-11-19 15:14:04.510008,AAPL,147.62963885778672,148.86166324987644,146.4030815967482,146.7133454262406,31289630.981587835,1807.314432192901,0
2024-11-20 15:14:04.510008,AAPL,148.04349393837984,149.40321880487033,147.3844411412657,147.4190819771586,26367870.52585086,1797.44113087397,0
2024-11-21 15:14:04.510008,AAPL,141.14206501845385,141.76499826811477,141.0467409579366,141.64630348469473,28809501.56481635,1775.8007876001102,1
2024-11-22 15:14:04.510008,AAPL,138.96157960491067,141.71787664090843,138.40707859961688,139.069247655142,6123824.176385612,1879.9677718293,1
2024-11-23 15:14:04.510008,AAPL,143.8358038727345,144.52543420160072,143.0220009789364,143.1010706579002,35743965.45309491,1856.3316841456383,1
2024-11-24 15:14:04.510008,AAPL,141.99254651617358,145.92178459985908,139.97334885841028,143.11952958391217,40926430.5735791,1876.0697032817163,1
2024-11-25 15:14:04.510008,AAPL,139.34697350906094,140.17524044589126,137.08941852773452,138.47780497403528,4999869.11949889,1820.17998023462,1
2024-11-26 15:14:04.510008,AAPL,135.90308379264818,135.98232200206007,135.36431846455818,135.60678663733148,11741485.38054417,1836.541774401775,1
2024-11-27 15:14:04.510008,AAPL,133.63152748672005,134.5434004094592,131.2959691503563,133.0077902232683,12194282.325233638,1781.814999803071,1
2024-11-28 15:14:04.510008,AAPL,132.04585899433476,137.23702782776414,130.7517759371984,133.34698667564626,34331183.87913327,1797.7311731288326,1
2024-11-29 15:14:04.510008,AAPL,131.83982906438183,134.8963051527655,129.57612999788313,132.26433626904085,17950814.634801183,1727.2707963061205,1
2024-11-30 15:14:04.510008,AAPL,132.53342962983746,132.8443446941568,130.50608371315292,130.59733640916704,29355095.020047277,1894.9963845728935,1
2024-12-01 15:14:04.510008,AAPL,130.2796599128494,132.92516643109275,128.3503743606482,130.67294098261436,14564562.064517528,1787.955786856553,1
2024-12-02 15:14:04.510008,AAPL,133.40344918603645,134.62444435624857,131.38601742382383,131.99349613689594,31946450.784533508,1779.7218649245235,0
2024-12-03 15:14:04.510008,AAPL,131.62929969598295,134.2811589235009,130.8031131351901,131.37713454453015,48598359.60804034,1830.8901766718704,0
2024-12-04 15:14:04.510008,AAPL,129.65867030485566,131.45269359136148,129.0694612002483,129.94066103022328,43666745.16235306,1849.7849355324172,0
2024-12-05 15:14:04.510008,AAPL,129.20744483047957,130.22790445712744,128.55204851241407,128.91431105109862,48501203.794429086,1668.8728689684963,0
2024-12-06 15:14:04.510008,AAPL,130.71350786863565,131.15147789120505,129.21806480767182,129.85836383038728,7412809.375199142,1809.0539710560408,0
2024-12-07 15:14:04.510008,AAPL,129.82129098579352,130.04468288896445,129.57950216313915,129.90413359245977,17513155.645133026,1835.3520413611561,0
2024-12-08 15:14:04.510008,AAPL,132.5777400776803,133.4904031758885,131.10656839176806,131.97898182206453,35632083.627386846,1794.167393279607,0
2024-12-09 15:14:04.510008,AAPL,129.0442239175652,130.06312040976152,128.12372876079374,129.0431480879923,42364351.999490656,1794.2371147840786,0
2024-12-10 15:14:04.510008,AAPL,125.23207599231178,129.064212828301,124.2388090369929,127.12109137945392,6484061.3504886655,1808.2199370292967,0
2024-12-11 15:14:04.510008,AAPL,129.3792387389462,131.66156440523721,129.06177918985085,129.16658459559963,23157752.385888327,1810.038888174508,0
2024-12-12 15:14:04.510008,AAPL,125.45021083414201,128.3283328580874,125.32536904271198,127.17528959819867,8268816.847142355,1857.816383735124,0
2024-12-13 15:14:04.510008,AAPL,131.26215500637903,132.09795564176713,129.58906653478766,130.81010380401685,7842911.483059333,1829.4244237948994,0
2024-12-14 15:14:04.510008,AAPL,133.89206043956767,135.04517716912747,133.60043405443642,134.60583788403034,33998189.232920945,1781.0115519652097,0
2024-12-15 15:14:04.510008,AAPL,138.61375856780242,139.14727648133083,135.85161061907175,138.476038499383,47286096.75422714,1908.0015676933392,0
2024-12-16 15:14:04.510008,AAPL,137.25720876943873,137.7280972122287,134.13613423089376,136.12648456168907,28959877.585302655,1867.6762966478993,0
2024-12-17 15:14:04.510008,AAPL,136.9737418970486,137.6906016947593,135.6351900574154,136.4041794455501,6223058.485091546,1871.851515278019,0
2024-12-18 15:14:04.510008,AAPL,138.184804316895,138.25963366081842,134.98135679006052,135.13222403409424,20938490.07542066,1828.6678607725134,0
2024-12-19 15:14:04.510008,AAPL,137.05785040823991,139.8895041726778,135.13728839549358,137.7192218964264,17024624.916598696,1833.7960377117643,0
2024-12-20 15:14:04.510008,AAPL,144.2049375684875,145.26186326198706,140.0343803605297,142.57227835335814,22343582.425833717,1805.2972206483737,0
2024-12-21 15:14:04.510008,AAPL,144.54056163233895,145.1751821387506,144.17347420570056,145.1577200769564,20412461.888853513,1819.1788226735773,0
2024-12-22 15:14:04.510008,AAPL,144.3892930434396,146.60634125632427,143.69856875084534,145.25688023831438,19289337.789837662,1895.1007580068185,0
2024-12-23 15:14:04.510008,AAPL,145.3958319169331,145.76810572411898,143.04414473431024,144.27092808697003,26435007.471674684,1863.5908544671315,0
2024-12-24 15:14:04.510008,AAPL,145.65134700682162,146.30255184980638,145.25188995918032,146.22912071468383,20542316.263948124,1864.328521600482,0
2024-12-25 15:14:04.510008,AAPL,143.78015311301957,145.1871472661705,140.19562779619963,142.76747257098506,47820661.1017918,1935.2876203169635,0
2024-12-26 15:14:04.510008,AAPL,144.56501518828244,144.67228428296167,144.36799662194474,144.379314020377,45003496.898549356,1818.610055197594,0
2024-12-27 15:14:04.510008,AAPL,141.48144255755278,143.31806421928104,141.2741467550485,141.83297641299538,24807716.200129956,1810.370343605024,1
2024-12-28 15:14:04.510008,AAPL,144.04188911755867,144.29553764735022,143.00781237280594,143.67604923225107,27418902.55708747,1859.5158303001156,1
2024-12-29 15:14:04.510008,AAPL,142.1361617705145,144.23609538662777,141.84468169851834,143.28596084344167,9876318.127199335,1735.1749698188412,0
2024-12-30 15:14:04.510008,AAPL,142.16756929976796,142.85839778178388,140.4840392803067,142.2487195652951,6236969.231642448,1734.1503133234164,0
2024-12-31 15:14:04.510008,AAPL,139.42693765262612,141.79970249148988,136.52423592607926,139.82153007360094,3127214.109886139,1835.92373689802,0
2025-01-01 15:14:04.510008,AAPL,141.0078327092173,141.89174944598534,137.00313066969846,138.89689894144377,44326116.70407198,1778.9004156096623,0
2025-01-02 15:14:04.510008,AAPL,141.41352038699773,141.80399727992358,137.89832522657125,140.52063687301478,18317647.58583319,1780.9549541224526,0
2025-01-03 15:14:04.510008,AAPL,144.81218624256874,145.20823877854596,142.97551890702823,143.55691429497136,21763174.428789377,1780.5254687878066,0
2025-01-04 15:14:04.510008,AAPL,143.80431678518883,146.6228716471077,143.23512766378914,145.14896140040202,37106813.502264924,1828.24970811119,0
2025-01-05 15:14:04.510008,AAPL,148.87810508161513,150.11900291904456,148.84806183135393,149.23739089371495,32456603.521720033,1862.5939558397456,0
2025-01-06 15:14:04.510008,AAPL,156.8490178532521,157.98935527095867,155.72333317408044,157.0904132090052,49401490.49052948,1925.0261500795675,1
2025-01-07 15:14:04.510008,AAPL,156.28440225068138,157.5339729124483,155.34864618937453,156.152282464252,36162290.517250635,1843.0491539592638,1
2025-01-08 15:14:04.510008,AAPL,155.73769235510687,155.779769839288,155.38209634895748,155.58844785429488,10401498.911218403,1896.119831156427,1
2025-01-09 15:14:04.510008,AAPL,150.46329342392013,151.81141167635138,150.36271965697975,151.24689041392745,26433929.754505247,1826.4892955895373,1
2025-01-10 15:14:04.510008,AAPL,154.3321293693868,157.75352703619578,152.68978782680884,154.96946268520887,17317093.7398517,1737.1052176898188,1
2025-01-11 15:14:04.510008,AAPL,160.10369006455932,162.82930688575152,156.66577315985128,159.12913125414664,36801875.00172306,1779.7494072120796,1
2025-01-12 15:14:04.510008,AAPL,158.4873578283788,159.6548877457926,155.88860278566963,156.4713765392154,10845750.744293768,1812.3115461171146,1
2025-01-13 15:14:04.510008,AAPL,158.37490528516898,158.8128893282253,157.01667040400875,158.49545417935926,18031004.68771012,1869.7655060297136,1
2025-01-14 15:14:04.510008,AAPL,161.07819387984364,163.57024307707596,160.6300634176839,162.4820166033189,49631691.60576039,1845.7569060453588,1
2025-01-15 15:14:04.510008,AAPL,162.7317282806826,165.817195043763,159.3762846085785,163.30066855202588,31555698.712135226,1825.0024558245016,1
2025-01-16 15:14:04.510008,AAPL,166.92118372600038,167.89829209814806,164.54347464220555,166.17494561144775,2771858.6457133433,1800.0441767898749,1
2025-01-17 15:14:04.510008,AAPL,166.02167910536093,167.54553090348364,165.87529504717017,166.84041935984726,46910933.32852208,1723.789731344835,1
2025-01-18 15:14:04.510008,AAPL,162.73431989239208,164.21742680045867,161.1551845731407,162.91045353316332,46050206.68750645,1841.0995663456272,1
2025-01-19 15:14:04.510008,AAPL,164.89880731879302,169.74162033111213,163.6230134510891,166.44877973435257,46599165.5175519,1819.8914679273782,1
2025-01-20 15:14:04.510008,AAPL,172.62818786034757,173.64877079264195,168.39005619056144,171.00447847980658,39711491.37904601,1810.955517340443,1
2025-01-21 15:14:04.510008,AAPL,172.73048693653382,173.8479734235188,172.49586255362806,173.62186893109663,35052603.356220625,1817.4090578684563,1
2025-01-22 15:14:04.510008,AAPL,173.11019761731933,173.62267557232613,169.90867744087495,170.42406350179547,46215102.33515632,1815.6440501677898,1
2025-01-23 15:14:04.510008,AAPL,166.22563379946894,169.97703931311722,165.43077038005583,167.96678200047205,25625737.74670868,1762.9443168462315,1
2025-01-24 15:14:04.510008,AAPL,164.25666038151448,164.48836037506757,164.2204476068122,164.29402740259556,48192640.46786952,1801.0387647822665,2
2025-01-25 15:14:04.510008,AAPL,166.93944171555256,170.31124780715874,165.4116762628233,166.92710494711415,25800951.279171962,1769.4332303090623,2
2025-01-26 15:14:04.510008,AAPL,171.00340002705866,172.14586025620116,168.87981166566954,171.3014740290355,8449217.803303758,1809.2956222139192,1
2025-01-27 15:14:04.510008,AAPL,172.0961193050313,174.36349026736227,171.9560961243989,172.84836981836693,49748449.54131859,1824.0333728601054,1
2025-01-28 15:14:04.510008,AAPL,175.71690728119367,177.46931290445778,175.47480393017258,176.2186311973043,15860482.230812183,1799.845701444098,1
2025-01-29 15:14:04.510008,AAPL,173.94452157363207,174.71544373708204,173.14398646661354,173.27373461649182,49838145.83879586,1838.6469084873174,0
2025-01-30 15:14:04.510008,AAPL,173.76412302097998,175.61602911434568,172.38924312944232,173.86686489816307,7404808.460269774,1876.4323137393171,0
2025-01-31 15:14:04.510008,AAPL,169.4514745897274,171.3637952004506,168.33912316555896,169.25262832940302,21292357.873917423,1844.0731364102394,0
2025-02-01 15:14:04.510008,AAPL,165.8523501181914,166.7902153960648,164.9819541360588,166.74352041414195,1940421.5643297776,1855.0577580151323,0
2025-02-02 15:14:04.510008,AAPL,170.67023959834543,171.74616968230148,169.43079730863786,169.784552815076,11544891.728844637,1816.4345075413503,1
2025-02-03 15:14:04.510008,AAPL,169.86547103968695,170.18709563546153,168.1206694759177,169.05741767112852,5806046.458427985,1846.2645749800545,0
2025-02-04 15:14:04.510008,AAPL,173.36986621630226,173.79689415709657,172.17100629175002,173.2829913438394,24324888.33906956,1748.8049428534323,1
2025-02-05 15:14:04.510008,AAPL,177.6329719514934,177.88487086235315,172.24517215337815,175.24504405746177,39558265.92650946,1736.8219301061629,0
2025-02-06 15:14:04.510008,AAPL,184.73263847556916,187.26662124392325,183.86680521183513,185.18840077078315,42202707.39187021,1925.4654106632752,2
2025-02-07 15:14:04.510008,AAPL,186.93618385637308,189.481559700712,182.88845617276849,185.62880321110376,4265949.987473808,1787.4142538498331,1
2025-02-08 15:14:04.510008,AAPL,179.5303811085414,181.12273416583886,177.85823105419752,180.57042947813022,34331161.18120931,1799.5339224343945,2
2025-02-09 15:14:04.510008,AAPL,180.03656035939602,180.56099280145375,178.56309130265979,180.5360172757226,18309319.016601145,1827.1340152932455,2
2025-02-10 15:14:04.510008,AAPL,177.09307167679233,178.16775452107163,174.99412907858894,177.18067719312037,10074582.825505929,1877.28520773315,2
2025-02-11 15:14:04.510008,AAPL,180.8166109078307,180.82577760905264,180.5405656874548,180.7678456084637,15476794.096393593,1854.0476655332532,2
2025-02-12 15:14:04.510008,AAPL,180.20655291743168,183.88039750569305,179.2552109596278,181.01016471678048,6947934.489810915,1884.609707092453,2
2025-02-13 15:14:04.510008,AAPL,182.72080975090458,182.79531743307078,180.43083657583395,180.6041738985141,40136995.39107415,1846.111500470033,1
2025-02-14 15:14:04.510008,AAPL,181.15939174564065,183.0472752407787,178.52623612732265,180.24645416779728,37655585.792047076,1845.3148039524817,1
2025-02-15 15:14:04.510008,AAPL,181.54683930053764,183.8044104382664,180.89285950660886,183.02667744130943,19236184.168038152,1872.1253668654902,1
2025-02-16 15:14:04.510008,AAPL,182.75240420871754,182.9550501229613,179.39512220808155,181.46860725045525,12793942.879792742,1807.5373188207113,1
2025-02-17 15:14:04.510008,AAPL,186.82922078233256,187.70637975049084,182.94058578193125,184.40301694020908,43207129.82180837,1804.859335005554,1
2025-02-18 15:14:04.510008,AAPL,191.60057532492908,193.05609690621264,187.11417560582825,188.39392100666285,23566435.36643286,1843.3487475819124,1
2025-02-19 15:14:04.510008,AAPL,188.52608378957768,190.33860741490656,186.35480331613547,187.2027512812275,49248817.2367009,1855.643889302491,1
2025-02-20 15:14:04.510008,AAPL,183.13307629215427,184.0875955743381,182.98826249384257,183.85939880282402,36573015.58927948,1792.569165912512,1
2025-02-21 15:14:04.510008,AAPL,182.51482658336803,185.1531030435067,179.38968912741205,182.0737859479167,29927036.83247987,1848.4182009377546,1
2025-02-22 15:14:04.510008,AAPL,184.87921443113544,185.87919933387047,182.66499920342198,184.77044319980737,43792822.87717958,1883.6876377041374,1
2025-02-23 15:14:04.510008,AAPL,185.46627458266653,186.33358139926634,185.18227052299702,185.2050860766622,36596624.04053724,1852.959067563498,1
2025-02-24 15:14:04.510008,AAPL,187.64235952772805,188.2027823843835,185.39967343612787,187.64751508815175,10997746.096816042,1902.8952252175704,0
2025-02-25 15:14:04.510008,AAPL,194.7851428157347,195.29513137681167,192.9363469991546,194.4789697764679,28157099.192468815,1839.233576491149,1
